0.86963236,0.9018359
0.8879744,0.89863074
0.871956,0.90677875
0.8657956,0.90639514
0.8779854,0.9029998
0.8765938,0.9066092
0.88085115,0.9066348
0.8825123,0.9218614
0.8799712,0.9001174
0.8868007,0.90994126
0.8927042,0.9083897
0.92560333,0.9083806
0.8979448,0.91233724
0.90206355,0.9265432
0.9068351,0.9156579
0.90393317,0.91046995
0.8974501,0.90264523
0.902062,0.9128645
0.90806717,0.9180968
0.9224709,0.9074465
0.90444875,0.9162258
0.9176973,0.92173195
0.9267588,0.93333733
0.91755074,0.9154596
0.91475636,0.91965425
0.9249167,0.92429584
0.91704077,0.91834015
0.92830795,0.9152244
0.92420197,0.92570513
0.92110646,0.9195397
0.926731,0.91987467
0.9523452,0.9199708
0.94474554,0.91401887
0.9376519,0.92066187
0.941824,0.92428565
0.94332033,0.92542666
0.94905376,0.92195594
0.9489368,0.9248212
0.94209605,0.9291283
0.9560144,0.92739254
0.9568289,0.9172499
0.9576608,0.9241639
0.95877254,0.91154534
0.9664838,0.9184419
0.966746,0.929026
0.96941066,0.93933
0.9622495,0.9338184
0.9582302,0.92793
0.97367585,0.9281871
0.9754765,0.9234812
0.9630452,0.928848
0.9874687,0.9275537
0.9799692,0.9202329
0.9774985,0.92563003
0.98062927,0.92686415
0.98090315,0.9202113
0.99959624,0.92505705
0.99634945,0.93496287
0.9976142,0.9254058
